Latitude,Longitude,Sport,LGA Name,Facility Name
-36.765134,146.409041,Netball,Wangaratta Rural City Council,Whitfield Recreation Reserve
-36.507569,146.586139,Netball,Wangaratta Rural City Council,Whorouly Recreation Reserve
-36.346831,146.316443,Netball,Wangaratta Rural City Council,WJ Findlay Oval
-36.37239,146.283182,Soccer,Wangaratta Rural City Council,South Wangaratta Reserve
-36.094869,146.221139,Tennis,Wangaratta Rural City Council,Boorhaman North Recreation Reserve
-36.314066,146.46138,Tennis,Wangaratta Rural City Council,Byawatha Recreation Reserve
-36.602491,146.526927,Tennis,Wangaratta Rural City Council,Carboor Tennis Club
-36.602491,146.526927,Tennis,Wangaratta Rural City Council,Carboor Tennis Club
-36.690472,146.452056,Tennis,Wangaratta Rural City Council,Edi Upper Hall and Recreation Reserve
-36.309143,146.504606,Tennis,Wangaratta Rural City Council,Eldorado Recreation Reserve
-36.435084,146.545608,Tennis,Wangaratta Rural City Council,Everton Public Hall Reserve
-36.408672,146.547034,Tennis,Wangaratta Rural City Council,Everton Upper Recreation Reserve
-36.61738,146.235824,Tennis,Wangaratta Rural City Council,Greta South Reserve
-36.61672,146.236755,Tennis,Wangaratta Rural City Council,Greta South Tennis Courts
-36.582466,146.246424,Tennis,Wangaratta Rural City Council,Greta Sporting Complex
-36.600042,146.287315,Tennis,Wangaratta Rural City Council,Hansonville Recreation Reserve
-36.342895,146.315384,Tennis,Wangaratta Rural City Council,HP Barr Reserve
-36.455997,146.498866,Tennis,Wangaratta Rural City Council,Markwood Tennis Courts
-36.358314,146.323822,Tennis,Wangaratta Rural City Council,Merriwa Park 
-36.449416,146.446898,Tennis,Wangaratta Rural City Council,Milawa Recreation Reserve
-36.449416,146.446898,Tennis,Wangaratta Rural City Council,Milawa Recreation Reserve
-36.376504,146.317969,Tennis,Wangaratta Rural City Council,Mitchell Avenue Reserve
-36.576544,146.367754,Tennis,Wangaratta Rural City Council,Moyhu Recreation Reserve
-36.576544,146.367754,Tennis,Wangaratta Rural City Council,Moyhu Recreation Reserve
-36.442518,146.678556,Tennis,Wangaratta Rural City Council,Murmungee Reserve
-36.741963,146.31253,Tennis,Wangaratta Rural City Council,Myrrhee Recreation Reserve
-36.189663,146.230286,Tennis,Wangaratta Rural City Council,Peechelba Community Public Purpose Reserve
-36.183867,146.465694,Tennis,Wangaratta Rural City Council,Springhurst Recreation Reserve
-36.39337,146.443779,Tennis,Wangaratta Rural City Council,Tarrawingee Recreation Reserve
-36.765134,146.409041,Tennis,Wangaratta Rural City Council,Whitfield Recreation Reserve
-36.507569,146.586139,Tennis,Wangaratta Rural City Council,Whorouly Recreation Reserve
-38.38192,142.500048,AFL,Warrnambool City Council ,Albert Park
-38.385157,142.598619,AFL,Warrnambool City Council ,Allansford Recreation Reserve
-38.32603,142.506814,AFL,Warrnambool City Council ,Bushfield Recreation Reserve
-38.361838,142.461112,AFL,Warrnambool City Council ,Davidson Oval
-38.353594,142.443227,AFL,Warrnambool City Council ,Dennington Recreation Reserve
-38.375764,142.468917,AFL,Warrnambool City Council ,Friendly Societies Park
-38.38761,142.538365,AFL,Warrnambool City Council,Hughes Oval
-38.376698,142.455031,AFL,Warrnambool City Council ,Merrivale Recreation Reservve
-38.359147,142.458928,Basketball,Warrnambool City Council,Brauer College
-38.355638,142.459277,Basketball,Warrnambool City Council ,Warrnambool Stadium
-38.38192,142.500048,Cricket,Warrnambool City Council ,Albert Park
-38.38192,142.500048,Cricket,Warrnambool City Council ,Albert Park
-38.385157,142.598619,Cricket,Warrnambool City Council ,Allansford Recreation Reserve
-38.385157,142.598619,Cricket,Warrnambool City Council ,Allansford Recreation Reserve
-38.370612,142.483594,Cricket,Warrnambool City Council ,Allen Oval
-38.359147,142.458928,Cricket,Warrnambool City Council,Brauer College
-38.373565,142.513871,Cricket,Warrnambool City Council ,Brierly Reserve
-38.373565,142.513871,Cricket,Warrnambool City Council ,Brierly Reserve
-38.32603,142.506814,Cricket,Warrnambool City Council ,Bushfield Recreation Reserve
-38.361838,142.461112,Cricket,Warrnambool City Council ,Davidson Oval
-38.353594,142.443227,Cricket,Warrnambool City Council ,Dennington Recreation Reserve
-38.353594,142.443227,Cricket,Warrnambool City Council ,Dennington Recreation Reserve
-38.385119,142.47223,Cricket,Warrnambool City Council ,Harris Street Reserve
-38.391415,142.474263,Cricket,Warrnambool City Council ,Jetty Flat Reserve
-38.390776,142.497778,Cricket,Warrnambool City Council ,Jones Oval
-38.376698,142.455031,Cricket,Warrnambool City Council ,Merrivale Recreation Reservve
-38.384788,142.520285,Cricket,Warrnambool City Council,Our Lady Help of Christians
-38.376748,142.48173,Cricket,Warrnambool City Council,Warrnambool Primary School
-38.38192,142.500048,Netball,Warrnambool City Council ,Albert Park
-38.385157,142.598619,Netball,Warrnambool City Council ,Allansford Recreation Reserve
-38.32603,142.506814,Netball,Warrnambool City Council ,Bushfield Recreation Reserve
-38.32603,142.506814,Netball,Warrnambool City Council ,Bushfield Recreation Reserve
-38.361838,142.461112,Netball,Warrnambool City Council ,Davidson Oval
-38.353594,142.443227,Netball,Warrnambool City Council ,Dennington Recreation Reserve
-38.375764,142.468917,Netball,Warrnambool City Council ,Friendly Societies Park
-38.375764,142.468917,Netball,Warrnambool City Council ,Friendly Societies Park
-38.38761,142.538365,Netball,Warrnambool City Council,Hughes Oval
-38.376698,142.455031,Netball,Warrnambool City Council ,Merrivale Recreation Reservve
-38.355638,142.459277,Netball,Warrnambool City Council ,Warrnambool Stadium
-38.370612,142.483594,Soccer,Warrnambool City Council ,Allen Oval
-38.385119,142.47223,Soccer,Warrnambool City Council ,Harris Street Reserve
-38.390776,142.497778,Soccer,Warrnambool City Council ,Jones Oval
-38.370612,142.483594,Tennis,Warrnambool City Council ,Allen Oval
-38.393978,142.474778,Tennis,Warrnambool City Council ,Warrnambool Lawn Tennis & Bowls Club
-38.393978,142.474778,Tennis,Warrnambool City Council ,Warrnambool Lawn Tennis & Bowls Club
-38.603665,146.587473,AFL,Wellington Shire Council,Alberton West Recreation Reserve
-37.885807,146.989647,AFL,Wellington Shire Council,Boisdale Recreation Reserve
-37.956592,146.996349,AFL,Wellington Shire Council,Cameron Sporting Complex
-38.016055,146.69622,AFL,Wellington Shire Council,Cowwarr Recreation Reserve
-37.981175,146.792318,AFL,Wellington Shire Council,Gordon Street Recreation Reserve
-38.292778,146.703113,AFL,Wellington Shire Council,Gormandale Recreation Reserve
-37.956646,146.973083,AFL,Wellington Shire Council,Maffra Recreation Reserve
-37.904215,146.908934,AFL,Wellington Shire Council,Newry Recreation Oval/Golf Course
-38.152836,146.773288,AFL,Wellington Shire Council,Rosedale Recreation Reserve
-38.105755,147.080899,AFL,Wellington Shire Council,Sale Oval
-38.1171,147.077958,AFL,Wellington Shire Council,Stephenson Park
-37.971562,147.085469,AFL,Wellington Shire Council,Stratford Recreation Reserve
-38.556567,146.672858,AFL,Wellington Shire Council,Yarram Recreation Reserve
-37.956592,146.996349,Basketball,Wellington Shire Council,Cameron Sporting Complex
-38.089,147.085,Basketball,Wellington Shire Council,Gippsland Regional Sports Complex
-38.086739,147.07139,Basketball,Wellington Shire Council,Gippsland Regional Sports Complex
-37.981175,146.792318,Basketball,Wellington Shire Council,Gordon Street Recreation Reserve
-38.603665,146.587473,Cricket,Wellington Shire Council,Alberton West Recreation Reserve
-38.588157,146.456415,Cricket,Wellington Shire Council,Binginwarri Recreation reserve
-37.848354,147.072421,Cricket,Wellington Shire Council,Briagolong Recreation Reserve
-37.848354,147.072421,Cricket,Wellington Shire Council,Briagolong Recreation Reserve
-37.956592,146.996349,Cricket,Wellington Shire Council,Cameron Sporting Complex
-37.956592,146.996349,Cricket,Wellington Shire Council,Cameron Sporting Complex
-38.110822,147.055123,Cricket,Wellington Shire Council,Catholic College Playing Fields
-38.110822,147.055123,Cricket,Wellington Shire Council,Catholic College Playing Fields
-38.208487,147.392031,Cricket,Wellington Shire Council,Golden Beach Recreation Reserve
-37.981175,146.792318,Cricket,Wellington Shire Council,Gordon Street Recreation Reserve
-37.981175,146.792318,Cricket,Wellington Shire Council,Gordon Street Recreation Reserve
-37.963097,146.981749,Cricket,Wellington Shire Council,High School Reserve
-38.106642,146.914638,Cricket,Wellington Shire Council,Kilmany Recreation Reserve
-38.057079,147.565283,Cricket,Wellington Shire Council,Loch Sport Recreation Reserve
-37.904215,146.908934,Cricket,Wellington Shire Council,Newry Recreation Oval/Golf Course
-37.953528,147.080442,Cricket,Wellington Shire Council,Pine Lodge Reserve
-38.152836,146.773288,Cricket,Wellington Shire Council,Rosedale Recreation Reserve
-38.152836,146.773288,Cricket,Wellington Shire Council,Rosedale Recreation Reserve
-38.10956,147.056187,Cricket,Wellington Shire Council,Saint Patricks Oval
-38.10956,147.056187,Cricket,Wellington Shire Council,Saint Patricks Oval
-38.105755,147.080899,Cricket,Wellington Shire Council,Sale Oval
-38.37489,147.190651,Cricket,Wellington Shire Council,Seaspray Recreation Reserve
-38.105879,147.086284,Cricket,Wellington Shire Council,Stead Street Oval
-38.1171,147.077958,Cricket,Wellington Shire Council,Stephenson Park
-38.1171,147.077958,Cricket,Wellington Shire Council,Stephenson Park
-37.971562,147.085469,Cricket,Wellington Shire Council,Stratford Recreation Reserve
-38.637916,146.718016,Cricket,Wellington Shire Council,Tarraville recreation reserve
-38.528896,146.867662,Cricket,Wellington Shire Council,Woodside recreation reserve
-38.100253,147.02877,Cricket,Wellington Shire Council,Wurruk Oval
-38.556567,146.672858,Cricket,Wellington Shire Council,Yarram Recreation Reserve
-38.603665,146.587473,Netball,Wellington Shire Council,Alberton West Recreation Reserve
-37.885807,146.989647,Netball,Wellington Shire Council,Boisdale Recreation Reserve
-38.016055,146.69622,Netball,Wellington Shire Council,Cowwarr Recreation Reserve
-38.086739,147.07139,Netball,Wellington Shire Council,Gippsland Regional Sports Complex
-38.089,147.085,Netball,Wellington Shire Council,Gippsland Regional Sports Complex
-37.981175,146.792318,Netball,Wellington Shire Council,Gordon Street Recreation Reserve
-38.292778,146.703113,Netball,Wellington Shire Council,Gormandale Recreation Reserve
-38.057079,147.565283,Netball,Wellington Shire Council,Loch Sport Recreation Reserve
-37.956646,146.973083,Netball,Wellington Shire Council,Maffra Recreation Reserve
-38.152836,146.773288,Netball,Wellington Shire Council,Rosedale Recreation Reserve
-38.115543,147.067553,Netball,Wellington Shire Council,Sale Netball Club
-38.105755,147.080899,Netball,Wellington Shire Council,Sale Oval
-38.1171,147.077958,Netball,Wellington Shire Council,Stephenson Park
-37.971562,147.085469,Netball,Wellington Shire Council,Stratford Recreation Reserve
-38.528896,146.867662,Netball,Wellington Shire Council,Woodside recreation reserve
-38.556567,146.672858,Netball,Wellington Shire Council,Yarram Recreation Reserve
-38.100349,147.089624,Soccer,Wellington Shire Council,Baldwin Reserve
-38.110822,147.055123,Soccer,Wellington Shire Council,Catholic College Playing Fields
-38.588157,146.456415,Tennis,Wellington Shire Council,Binginwarri Recreation reserve
-37.885807,146.989647,Tennis,Wellington Shire Council,Boisdale Recreation Reserve
-37.848354,147.072421,Tennis,Wellington Shire Council,Briagolong Recreation Reserve
-37.848354,147.072421,Tennis,Wellington Shire Council,Briagolong Recreation Reserve
-38.016055,146.69622,Tennis,Wellington Shire Council,Cowwarr Recreation Reserve
-38.016055,146.69622,Tennis,Wellington Shire Council,Cowwarr Recreation Reserve
-37.981175,146.792318,Tennis,Wellington Shire Council,Gordon Street Recreation Reserve
-37.981175,146.792318,Tennis,Wellington Shire Council,Gordon Street Recreation Reserve
-38.292778,146.703113,Tennis,Wellington Shire Council,Gormandale Recreation Reserve
-37.963097,146.981749,Tennis,Wellington Shire Council,High School Reserve
-38.094404,147.080295,Tennis,Wellington Shire Council,Lions Park
-38.094404,147.080295,Tennis,Wellington Shire Council,Lions Park
-38.057079,147.565283,Tennis,Wellington Shire Council,Loch Sport Recreation Reserve
-37.963203,146.970473,Tennis,Wellington Shire Council,Maffra Lawn Tennis
-37.963203,146.970473,Tennis,Wellington Shire Council,Maffra Lawn Tennis
-37.953528,147.080442,Tennis,Wellington Shire Council,Pine Lodge Reserve
-38.111643,147.079694,Tennis,Wellington Shire Council,Robert Wain Reserve (Sale Botanical Gardens)
-38.152836,146.773288,Tennis,Wellington Shire Council,Rosedale Recreation Reserve
-38.15711,146.779722,Tennis,Wellington Shire Council,Rosedale Tennis Club
-38.37489,147.190651,Tennis,Wellington Shire Council,Seaspray Recreation Reserve
-38.1171,147.077958,Tennis,Wellington Shire Council,Stephenson Park
-38.1171,147.077958,Tennis,Wellington Shire Council,Stephenson Park
-38.528896,146.867662,Tennis,Wellington Shire Council,Woodside recreation reserve
-38.565835,146.674441,Tennis,Wellington Shire Council,Yarram Memorial gardens
-36.964899,141.083219,AFL,West Wimmera Shire Council,Apsley Recreation Reserve
-37.038231,141.28498,AFL,West Wimmera Shire Council,Edenhope Recreation Reserve
-36.720347,141.468285,AFL,West Wimmera Shire Council,Goroke Recreation Complex
-37.145489,141.598574,AFL,West Wimmera Shire Council,Harrow & District Recreation Reserve
-36.385976,141.247231,AFL,West Wimmera Shire Council,Kaniva Recreation Reserve
-37.03346,141.298107,Basketball,West Wimmera Shire Council,Edenhope Kowree Sport Complex
-36.383359,141.245901,Basketball,West Wimmera Shire Council,Kaniva Sport Complex
-36.964899,141.083219,Cricket,West Wimmera Shire Council,Apsley Recreation Reserve
-37.37227,141.216079,Cricket,West Wimmera Shire Council,Dergholm Recreation Reserve
-37.038231,141.28498,Cricket,West Wimmera Shire Council,Edenhope Recreation Reserve
-36.720347,141.468285,Cricket,West Wimmera Shire Council,Goroke Recreation Complex
-37.169189,141.590897,Cricket,West Wimmera Shire Council,Johnny Mullagh Park
-36.385976,141.247231,Cricket,West Wimmera Shire Council,Kaniva Recreation Reserve
-36.711645,141.175969,Cricket,West Wimmera Shire Council,Minimay Recreation Reserve
-36.964899,141.083219,Netball,West Wimmera Shire Council,Apsley Recreation Reserve
-37.038231,141.28498,Netball,West Wimmera Shire Council,Edenhope Recreation Reserve
-36.720347,141.468285,Netball,West Wimmera Shire Council,Goroke Recreation Complex
-37.145489,141.598574,Netball,West Wimmera Shire Council,Harrow & District Recreation Reserve
-36.385976,141.247231,Netball,West Wimmera Shire Council,Kaniva Recreation Reserve
-36.964899,141.083219,Tennis,West Wimmera Shire Council,Apsley Recreation Reserve
-37.199646,141.461328,Tennis,West Wimmera Shire Council,Connewirricoo Tennis Group
-37.03503,141.729167,Tennis,West Wimmera Shire Council,Douglas Tennis Club
-37.038231,141.28498,Tennis,West Wimmera Shire Council,Edenhope Recreation Reserve
-37.035145,141.292166,Tennis,West Wimmera Shire Council,Edenhope Tennis Courts
-36.720347,141.468285,Tennis,West Wimmera Shire Council,Goroke Recreation Complex
-37.145489,141.598574,Tennis,West Wimmera Shire Council,Harrow & District Recreation Reserve
-36.380725,141.241126,Tennis,West Wimmera Shire Council,Kaniva Community Tennis Centre
-37.848417,145.112237,AFL,Whitehorse City Council,Bennettswood Reserve 
-37.818658,145.137222,AFL,Whitehorse City Council,Box Hill City Oval 
-37.856033,145.161107,AFL,Whitehorse City Council,East Burwood Reserve 
-37.846309,145.143022,AFL,Whitehorse City Council,Eley Park 
-37.797649,145.117244,AFL,Whitehorse City Council,Elgar Park 
-37.83732,145.174264,AFL,Whitehorse City Council,Forest Hill Reserve 
-37.827306,145.210295,AFL,Whitehorse City Council,Heatherdale Reserve 
-37.827653,145.142048,AFL,Whitehorse City Council,Kalang Park 
-37.809822,145.150049,AFL,Whitehorse City Council,Koonung Reserve 
-37.858779,145.149989,AFL,Whitehorse City Council,Livingstone Reserve
-37.821149,145.155017,AFL,Whitehorse City Council,Morton Park 
-37.820942,145.201951,AFL,Whitehorse City Council,Simpson Park 
-37.808691,145.133737,AFL,Whitehorse City Council,Springfield Park
-37.825769,145.117722,AFL,Whitehorse City Council,Surrey Park 
-37.83752,145.191863,AFL,Whitehorse City Council,Vermont Reserve 
-37.81629,145.184729,AFL,Whitehorse City Council,Walker Park 
-37.820455,145.135795,AFL,Whitehorse City Council,Whitehorse Reserve 
-37.826162,145.117616,Basketball,Whitehorse City Council,Aqualink Box Hill
-37.84695,145.116446,Basketball,Whitehorse City Council,Deakin YMCA
-37.809366,145.11032,Basketball,Whitehorse City Council,Mont Albert Reserve 
-37.854187,145.161755,Basketball,Whitehorse City Council,Nunawading Basketball Centre
-37.819679,145.172854,Basketball,Whitehorse City Council,Nunawading Community Centre
-37.853585,145.183854,Basketball,Whitehorse City Council,Sportlink
-37.825769,145.117722,Basketball,Whitehorse City Council,Surrey Park 
-37.856525,145.135184,Cricket,Whitehorse City Council,BallyShannassy Park
-37.848417,145.112237,Cricket,Whitehorse City Council,Bennettswood Reserve 
-37.818658,145.137222,Cricket,Whitehorse City Council,Box Hill City Oval 
-37.814683,145.121806,Cricket,Whitehorse City Council,Box Hill Gardens 
-37.844914,145.176188,Cricket,Whitehorse City Council,Davey Lane 
-37.856033,145.161107,Cricket,Whitehorse City Council,East Burwood Reserve 
-37.846309,145.143022,Cricket,Whitehorse City Council,Eley Park 
-37.797649,145.117244,Cricket,Whitehorse City Council,Elgar Park 
-37.797649,145.117244,Cricket,Whitehorse City Council,Elgar Park 
-37.83732,145.174264,Cricket,Whitehorse City Council,Forest Hill Reserve 
-37.827306,145.210295,Cricket,Whitehorse City Council,Heatherdale Reserve 
-37.858779,145.149989,Cricket,Whitehorse City Council,Highbury Park
-37.827653,145.142048,Cricket,Whitehorse City Council,Kalang Park 
-37.809822,145.150049,Cricket,Whitehorse City Council,Koonung Reserve 
-37.858779,145.149989,Cricket,Whitehorse City Council,Livingstone Reserve
-37.842729,145.161879,Cricket,Whitehorse City Council,Mahoneys Reserve 
-37.840531,145.149588,Cricket,Whitehorse City Council,Mirrabooka Reserve 
-37.809366,145.11032,Cricket,Whitehorse City Council,Mont Albert Reserve 
-37.821149,145.155017,Cricket,Whitehorse City Council,Morton Park 
-37.820942,145.201951,Cricket,Whitehorse City Council,Simpson Park 
-37.808691,145.133737,Cricket,Whitehorse City Council,Springfield Park
-37.825769,145.117722,Cricket,Whitehorse City Council,Surrey Park 
-37.854244,145.193096,Cricket,Whitehorse City Council,Terrara Park 
-37.83752,145.191863,Cricket,Whitehorse City Council,Vermont Reserve 
-37.81629,145.184729,Cricket,Whitehorse City Council,Walker Park 
-37.839344,145.10439,Cricket,Whitehorse City Council,Wattle Park
-37.820455,145.135795,Cricket,Whitehorse City Council,Whitehorse Reserve 
-37.809366,145.11032,Netball,Whitehorse City Council,Mont Albert Reserve 
-37.819679,145.172854,Netball,Whitehorse City Council,Nunawading Community Centre
-37.853585,145.183854,Netball,Whitehorse City Council,Sportlink
-37.825769,145.117722,Netball,Whitehorse City Council,Surrey Park 
-37.81629,145.184729,Netball,Whitehorse City Council,Walker Park 
-37.856525,145.135184,Soccer,Whitehorse City Council,BallyShannassy Park
-37.842729,145.161879,Soccer,Whitehorse City Council,Mahoneys Reserve 
-37.840531,145.149588,Soccer,Whitehorse City Council,Mirrabooka Reserve 
-37.828053,145.13546,Soccer,Whitehorse City Council,RHL Sparks Reserve
-37.854244,145.193096,Soccer,Whitehorse City Council,Terrara Park 
-37.830688,145.133035,Soccer,Whitehorse City Council,Wembley Park 
-37.826162,145.117616,Tennis,Whitehorse City Council,Aqualink Box Hill
-37.829773,145.10666,Tennis,Whitehorse City Council,Bluebell Hill Tennis Club
-37.836985,145.120333,Tennis,Whitehorse City Council,Box Hill Tennis Club
-37.852209,145.179446,Tennis,Whitehorse City Council,Charlesworth Park
-37.856033,145.161107,Tennis,Whitehorse City Council,East Burwood Reserve 
-37.846309,145.143022,Tennis,Whitehorse City Council,Eley Park 
-37.827306,145.210295,Tennis,Whitehorse City Council,Heatherdale Reserve 
-37.86077,145.174775,Tennis,Whitehorse City Council,Holy Savior Tennis Club 
-37.809822,145.150049,Tennis,Whitehorse City Council,Koonung Reserve 
-37.821149,145.155017,Tennis,Whitehorse City Council,Morton Park 
-37.798902,145.12499,Tennis,Whitehorse City Council,North Box Hill Tennis Club
-37.81016,145.167062,Tennis,Whitehorse City Council,Nunawading Tennis Club
-37.825769,145.117722,Tennis,Whitehorse City Council,Surrey Park 
-37.840591,145.188486,Tennis,Whitehorse City Council,Vermont Tennis Club
-37.81629,145.184729,Tennis,Whitehorse City Council,Walker Park 
-37.839344,145.10439,Tennis,Whitehorse City Council,Wattle Park
-37.639162,145.02391,AFL,Whittlesea City Council,Epping Recreation Reserve
-37.661901,145.008795,AFL,Whittlesea City Council,Huskisson Reserve
-37.671113,145.077943,AFL,Whittlesea City Council,Kelynack Reserve
-37.665988,145.022917,AFL,Whittlesea City Council,Lalor Reserve and Bowling club
-37.583888,145.129534,AFL,Whittlesea City Council,Laurimar Recreation Reserve
-37.677647,145.006076,AFL,Whittlesea City Council,Main Street Reserve
-37.596512,145.104014,AFL,Whittlesea City Council,Mernda Recreation Reserve
-37.666566,145.062758,AFL,Whittlesea City Council,Redleap Reserve & Mill Park Basketball Stadium
-37.62994,145.073122,AFL,Whittlesea City Council,The lakes Recreation Reserve
-37.667846,145.037033,AFL,Whittlesea City Council,W.A Smith Reserve
-37.611753,145.086517,AFL,Whittlesea City Council,Waterview Community Recreation Reserve
-37.509126,145.126169,AFL,Whittlesea City Council,Whittlesea Showgrounds
-37.68007,145.061886,Basketball,Whittlesea City Council,Bundoora Netball and Sports Centre
-37.647829,145.018148,Basketball,Whittlesea City Council,Leisure City Epping
-37.694904,145.048996,Basketball,Whittlesea City Council,Norris Bank Reserve
-37.666566,145.062758,Basketball,Whittlesea City Council,Redleap Reserve & Mill Park Basketball Stadium
-37.654147,145.092989,Basketball,Whittlesea City Council,Riverside reserve
-37.668174,145.074531,Basketball,Whittlesea City Council,Telopea Reserve
-37.6688,144.984175,Basketball,Whittlesea City Council,Whittlesea Public Gardens
-37.6047,145.137204,Cricket,Whittlesea City Council,Doreen recreation reserve
-37.639162,145.02391,Cricket,Whittlesea City Council,Epping Recreation Reserve
-37.666126,145.046534,Cricket,Whittlesea City Council,Findon Reserve
-37.661901,145.008795,Cricket,Whittlesea City Council,Huskisson Reserve
-37.671113,145.077943,Cricket,Whittlesea City Council,Kelynack Reserve
-37.665988,145.022917,Cricket,Whittlesea City Council,Lalor Reserve and Bowling club
-37.583888,145.129534,Cricket,Whittlesea City Council,Laurimar Recreation Reserve
-37.649765,145.039175,Cricket,Whittlesea City Council,Lowalde recreation reserve
-37.677647,145.006076,Cricket,Whittlesea City Council,Main Street Reserve
-37.646185,145.058027,Cricket,Whittlesea City Council,Meadowglen reserve & International Athletics Stadium
-37.596512,145.104014,Cricket,Whittlesea City Council,Mernda Recreation Reserve
-37.666566,145.062758,Cricket,Whittlesea City Council,Redleap Reserve & Mill Park Basketball Stadium
-37.66909,145.039467,Cricket,Whittlesea City Council,Sycamore Reserve
-37.62994,145.073122,Cricket,Whittlesea City Council,The lakes Recreation Reserve
-37.682325,145.040022,Cricket,Whittlesea City Council,Thomastown East Reserve
-37.667846,145.037033,Cricket,Whittlesea City Council,W.A Smith Reserve
-37.514259,145.121749,Cricket,Whittlesea City Council,Walker Reserve
-37.611753,145.086517,Cricket,Whittlesea City Council,Waterview Community Recreation Reserve
-37.68007,145.061886,Netball,Whittlesea City Council,Bundoora Netball and Sports Centre
-37.596512,145.104014,Netball,Whittlesea City Council,Mernda Recreation Reserve
-37.688605,145.003372,Netball,Whittlesea City Council,Thomastown Indoor Sports
-37.64352,145.020916,Soccer,Whittlesea City Council,Duffy Street Reserve
-37.624931,145.024742,Soccer,Whittlesea City Council,Epping Soccer Stadium
-37.666126,145.046534,Soccer,Whittlesea City Council,Findon Reserve
-37.624118,145.027145,Soccer,Whittlesea City Council,Harvest Home Recreation Reserve
-37.639486,145.078275,Soccer,Whittlesea City Council,Hillsview Recreation Reserve
-37.683549,144.989355,Soccer,Whittlesea City Council,HR Uren Reserve
-37.646185,145.058027,Soccer,Whittlesea City Council,Meadowglen reserve & International Athletics Stadium
-37.662124,145.023178,Soccer,Whittlesea City Council,Partridge recreation reserve
-37.672757,144.989574,Soccer,Whittlesea City Council,RGC Cook Reserve
-37.66909,145.039467,Soccer,Whittlesea City Council,Sycamore Reserve
-37.675237,145.007927,Soccer,Whittlesea City Council,Thomas Street Reserve
-37.682325,145.040022,Soccer,Whittlesea City Council,Thomastown East Reserve
-37.670957,144.997786,Tennis,Whittlesea City Council,Barry Road Tennis Courts & community active centre
-37.630815,145.078766,Tennis,Whittlesea City Council,Bec Lake Tennis Court
-37.638391,145.019204,Tennis,Whittlesea City Council,Casa D'Abruzzo
-37.6047,145.137204,Tennis,Whittlesea City Council,Doreen recreation reserve
-37.67031,145.064733,Tennis,Whittlesea City Council,Dr Harry Jenkins Park
-37.639162,145.02391,Tennis,Whittlesea City Council,Epping Recreation Reserve
-37.639162,145.02391,Tennis,Whittlesea City Council,Epping Recreation Reserve
-37.661901,145.008795,Tennis,Whittlesea City Council,Huskisson Reserve
-37.665988,145.022917,Tennis,Whittlesea City Council,Lalor Reserve and Bowling club
-37.647829,145.018148,Tennis,Whittlesea City Council,Leisure City Epping
-37.694904,145.048996,Tennis,Whittlesea City Council,Norris Bank Reserve
-37.559137,145.107665,Tennis,Whittlesea City Council,T.H Hurrey Reserve
-37.668174,145.074531,Tennis,Whittlesea City Council,Telopea Reserve
-37.682325,145.040022,Tennis,Whittlesea City Council,Thomastown East Reserve
-37.591168,145.03261,Tennis,Whittlesea City Council,Tuttle Recreation Reserve
-37.514259,145.121749,Tennis,Whittlesea City Council,Walker Reserve
-36.127132,146.858085,AFL,Wodonga City Council,Birallee Park
-36.134742,146.880798,AFL,Wodonga City Council,Martin Park
-36.131436,146.893212,AFL,Wodonga City Council,Wodonga Racecourse Recreation Reserve
-36.127759,146.861798,Basketball,Wodonga City Council,Wodonga Sports & Leisure Centre (YMCA)
-36.177499,146.946697,Cricket,Wodonga City Council,Baranduda Recreation Reserve
-36.127132,146.858085,Cricket,Wodonga City Council,Birallee Park
-36.127132,146.858085,Cricket,Wodonga City Council,Birallee Park
-36.120978,146.868766,Cricket,Wodonga City Council,Kelly Park
-36.134742,146.880798,Cricket,Wodonga City Council,Martin Park
-36.134773,146.87457,Cricket,Wodonga City Council,Willow Park
-36.131436,146.893212,Cricket,Wodonga City Council,Wodonga Racecourse Recreation Reserve
-36.127132,146.858085,Netball,Wodonga City Council,Birallee Park
-36.120978,146.868766,Netball,Wodonga City Council,Kelly Park
-36.134742,146.880798,Netball,Wodonga City Council,Martin Park
-36.127759,146.861798,Netball,Wodonga City Council,Parklands Tennis Facility
-36.120978,146.868766,Soccer,Wodonga City Council,Kelly Park
-36.113593,146.848708,Soccer,Wodonga City Council,La Trobe University Soccer Facility
-36.134773,146.87457,Soccer,Wodonga City Council,Willow Park
-36.177499,146.946697,Tennis,Wodonga City Council,Baranduda Recreation Reserve
-36.120978,146.868766,Tennis,Wodonga City Council,Kelly Park
-36.120978,146.868766,Tennis,Wodonga City Council,Kelly Park
-36.120978,146.868766,Tennis,Wodonga City Council,Kelly Park
-36.127759,146.861798,Tennis,Wodonga City Council,Parklands Tennis Facility
-36.127759,146.861798,Tennis,Wodonga City Council,Parklands Tennis Facility
-37.904815,144.652061,AFL,Wyndham City Council,Chirnside Park
-37.884435,144.739994,AFL,Wyndham City Council,Dunnings Road Reserve
-37.88706,144.650409,AFL,Wyndham City Council,Galvin Park
-37.836511,144.677344,AFL,Wyndham City Council,Goddard Street Reserve
-37.885029,144.674132,AFL,Wyndham City Council,Heathdale Glen Orden Reserve
-37.86262,144.694398,AFL,Wyndham City Council,Hogans Road Reserve
-37.875561,144.60441,AFL,Wyndham City Council,Howqua Way Reserve
-37.961417,144.497406,AFL,Wyndham City Council,Little River Reserve
